finding	platform	record_id	path	detail
unregistered-document	common	kernel_launch_grammar_no_stream_slot_2026-08-25	doc/08_tracking/bug/kernel_launch_grammar_no_stream_slot_2026-08-25.md	Status: OPEN (feature request). Filed while porting; severity/priority: not explicit; matches:
exact-status-conflict	common	kernel_table_mut_writeback_lost_through_nested_free_fn_2026-08-07	doc/08_tracking/bug/kernel_table_mut_writeback_lost_through_nested_free_fn_2026-08-07.md	document=OPEN (P2); DB=fixed; no status change authorized by this audit
exact-status-conflict	common	kv260_naxriscv_bitstream_no_jtag_observability	doc/08_tracking/bug/kv260_naxriscv_bitstream_no_jtag_observability.md	document=Open; DB=closed; no status change authorized by this audit
unregistered-document	common	lane_seed_unbuildable_duplicate_inline_int_bits_salvage_2026-08-18	doc/08_tracking/bug/lane_seed_unbuildable_duplicate_inline_int_bits_salvage_2026-08-18.md	Status: PARTIALLY REPAIRED 2026-08-18 — E0592 fixed; the seed still does; severity/priority: not explicit; matches:
exact-status-conflict	common	latex_range_renderer_root_cause_unfixed_2026-08-08	doc/08_tracking/bug/latex_range_renderer_root_cause_unfixed_2026-08-08.md	document=OPEN (P2); DB=fixed; no status change authorized by this audit
unregistered-document	common	layout_core_incompatible_with_committed_belayoutbox_2026-08-15	doc/08_tracking/bug/layout_core_incompatible_with_committed_belayoutbox_2026-08-15.md	Status: open; severity/priority: not explicit; matches:
unregistered-document	common	layout_paint_paint_box_dead_code_wrong_belayoutbox_shape_2026-08-15	doc/08_tracking/bug/layout_paint_paint_box_dead_code_wrong_belayoutbox_shape_2026-08-15.md	Status: OPEN; severity/priority: low (dead code), but a semantic landmine; matches:
exact-status-conflict	common	lean_regen_memory_capabilities_missing_conversion_theorem_2026-07-20	doc/08_tracking/bug/lean_regen_memory_capabilities_missing_conversion_theorem_2026-07-20.md	document=open; DB=fixed; no status change authorized by this audit
exact-status-conflict	common	length_field_access_drops_module_from_jit_2026-08-08	doc/08_tracking/bug/length_field_access_drops_module_from_jit_2026-08-08.md	document=OPEN (P2); DB=fixed; no status change authorized by this audit
unregistered-document	windows	lexer_drops_backslash_escape_in_string_literal_2026-09-02	doc/08_tracking/bug/lexer_drops_backslash_escape_in_string_literal_2026-09-02.md	Status: OPEN (compiler defect; not fixed here); severity/priority: not explicit; matches:
unregistered-document	common	lexer_position_unification_2026-07-29	doc/08_tracking/bug/lexer_position_unification_2026-07-29.md	Status: partially fixed (lane LEX1) — the three real MIXING sites found in; severity/priority: Medium — the three fixed sites gate real user-facing syntax; matches:
unregistered-document	common	lexer_spec_list_iterable_symbol_collision_2026-09-01	doc/08_tracking/bug/lexer_spec_list_iterable_symbol_collision_2026-09-01.md	Status: OPEN; severity/priority: not explicit; matches:
exact-status-conflict	common	lib_alias_import_of_web_budget_clock_module_not_found_2026-08-08	doc/08_tracking/bug/lib_alias_import_of_web_budget_clock_module_not_found_2026-08-08.md	document=OPEN (P2); DB=fixed; no status change authorized by this audit
unregistered-document	common	lib_common_interpreter_typesystem_defect_cluster_2026-09-01	doc/08_tracking/bug/lib_common_interpreter_typesystem_defect_cluster_2026-09-01.md	Status: OPEN (multiple distinct defects, filed together per the triage task's; severity/priority: Medium-High — affects dozens of spec files across lib/common; matches:
unregistered-document	common	lib_entry_file_cannot_resolve_app_prefix_imports_2026-08-17	doc/08_tracking/bug/lib_entry_file_cannot_resolve_app_prefix_imports_2026-08-17.md	Status: OPEN — filed, not fixed. The import path is CORRECT; the defect is in module-root selection.; severity/priority: P2 — no production lane is currently broken by it, but it makes every; matches:
unregistered-document	common	lib_nogc_sync_mut_behavioral_failures_2026-09-16	doc/08_tracking/bug/lib_nogc_sync_mut_behavioral_failures_2026-09-16.md	Status: OPEN (2026-09-16). All verified with SIMPLETIMEOUTSECONDS=600 bin/simple test <spec>; severity/priority: not explicit; matches:
unregistered-document	common	lib_nogc_sync_mut_missing_modules_2026-09-16	doc/08_tracking/bug/lib_nogc_sync_mut_missing_modules_2026-09-16.md	Status: OPEN (2026-09-16). Verified with bin/simple test per spec, SIMPLETIMEOUTSECONDS=600.; severity/priority: not explicit; matches:
unregistered-document	common	light_test_daemon_lane_slower_than_direct_after_shell_spawn_fix_2026-09-13	doc/08_tracking/bug/light_test_daemon_lane_slower_than_direct_after_shell_spawn_fix_2026-09-13.md	Status: OPEN (2026-09-13); severity/priority: not explicit; matches:
unregistered-document	common	light_test_daemon_serializes_concurrent_test_invocations_2026-08-21	doc/08_tracking/bug/light_test_daemon_serializes_concurrent_test_invocations_2026-08-21.md	Status: OPEN; severity/priority: high (corrupts every concurrent test sweep's verdict data); matches:
exact-status-conflict	freebsd	link_native_cc_freebsd_obj0_only_2026-07-05	doc/08_tracking/bug/link_native_cc_freebsd_obj0_only_2026-07-05.md	document=OPEN; DB=fixed; no status change authorized by this audit
exact-status-conflict	common	lint_cli_single_file_gated_by_workspace_root_guard_2026-07-08	doc/08_tracking/bug/lint_cli_single_file_gated_by_workspace_root_guard_2026-07-08.md	document=OPEN — found 2026-07-08 while updating stale #38 assertions in; DB=fixed; no status change authorized by this audit
exact-status-conflict	common	lint_code_impl_indent_parse_error_2026-07-05	doc/08_tracking/bug/lint_code_impl_indent_parse_error_2026-07-05.md	document=OPEN; DB=fixed; no status change authorized by this audit
unregistered-document	common	lint_codeline_has_no_field_code_closure_dependent_2026-09-07	doc/08_tracking/bug/lint_codeline_has_no_field_code_closure_dependent_2026-09-07.md	Status: OPEN; severity/priority: MEDIUM (the linter cannot process affected files at all — it is not a finding, it is an abort); matches:
unregistered-document	common	lint_default_lane_segfault_from_worktree_bin_path_2026-09-13	doc/08_tracking/bug/lint_default_lane_segfault_from_worktree_bin_path_2026-09-13.md	Status: OPEN (2026-09-13); severity/priority: not explicit; matches:
unregistered-document	common	lint_dejits_whole_program_span_struct_collision_2026-08-18	doc/08_tracking/bug/lint_dejits_whole_program_span_struct_collision_2026-08-18.md	Status: OPEN — root cause located and reproduced; fix not landed; severity/priority: not explicit; matches:
unregistered-document	common	lint_intermittent_segv_on_deployed_seed_2026-09-13	doc/08_tracking/bug/lint_intermittent_segv_on_deployed_seed_2026-09-13.md	Status: OPEN (2026-09-13); severity/priority: not explicit; matches:
unregistered-document	linux	lint_internal_error_and_segv_on_compiler_codegen_specs_2026-09-06	doc/08_tracking/bug/lint_internal_error_and_segv_on_compiler_codegen_specs_2026-09-06.md	Status: OPEN — filed rather than worked around; no lint verdict was obtainable for a new spec in this directory.; severity/priority: medium — not a wrong-value defect, but the linter is the gate for .spl changes and it produces no usable verdict here, so lint coverage for this directory is silently zero.; matches:
unregistered-document	common	lint_jit_abort_on_src_app_sj_2026-09-05	doc/08_tracking/bug/lint_jit_abort_on_src_app_sj_2026-09-05.md	Status: OPEN; severity/priority: tooling — the linter cannot be run at all on two files on the landing path; matches:
unregistered-document	common	lint_jit_segv_discriminator_is_the_spec_filename_2026-09-13	doc/08_tracking/bug/lint_jit_segv_discriminator_is_the_spec_filename_2026-09-13.md	Status: OPEN (2026-09-13); severity/priority: not explicit; matches:
unregistered-document	common	lint_linear_scan_in_loop_reads_nonexistent_codeline_field_2026-09-06	doc/08_tracking/bug/lint_linear_scan_in_loop_reads_nonexistent_codeline_field_2026-09-06.md	Status: OPEN — recorded, not fixed (see "Why this was not fixed in passing"); severity/priority: High for tooling — the linter cannot complete on affected files,; matches:
exact-status-conflict	common	lint_reports_clean_on_module_that_fails_to_parse_2026-08-09	doc/08_tracking/bug/lint_reports_clean_on_module_that_fails_to_parse_2026-08-09.md	document=OPEN (P2); DB=fixed; no status change authorized by this audit
unregistered-document	common	lint_segv_on_dual_run_spec_files_2026-09-03	doc/08_tracking/bug/lint_segv_on_dual_run_spec_files_2026-09-03.md	Status: OPEN; severity/priority: not explicit; matches:
unregistered-document	common	lint_spipe005_rejects_assert_true_family_2026-07-27	doc/08_tracking/bug/lint_spipe005_rejects_assert_true_family_2026-07-27.md	Status: open; severity/priority: medium — the linter rejects the assertion form the project's own rules; matches:
exact-status-conflict	common	lint_stub001_false_positive_on_string_interpolation_param_2026-07-29	doc/08_tracking/bug/lint_stub001_false_positive_on_string_interpolation_param_2026-07-29.md	document=open; DB=fixed; no status change authorized by this audit
unregistered-document	common	lint_timeout_hwir_zca_rows_2026-08-17	doc/08_tracking/bug/lint_timeout_hwir_zca_rows_2026-08-17.md	Status: OPEN (bounded, guarded) — DUPLICATE of; severity/priority: not explicit; matches:
unregistered-document	common	list_index_assignment_boxing_mechanism_2026-08-12	doc/08_tracking/bug/list_index_assignment_boxing_mechanism_2026-08-12.md	Status: OPEN — one distinct, reproducible defect confirmed and localized; severity/priority: not explicit; matches:
exact-status-conflict	common	live_lane_inline_text_measure_counts_utf8_bytes_2026-08-11	doc/08_tracking/bug/live_lane_inline_text_measure_counts_utf8_bytes_2026-08-11.md	document=OPEN (P2); DB=fixed; no status change authorized by this audit
exact-status-conflict	common	llm_caret_messaging_composition_spec_compile_timeout_2026-08-02	doc/08_tracking/bug/llm_caret_messaging_composition_spec_compile_timeout_2026-08-02.md	document=Open; DB=fixed; no status change authorized by this audit
unregistered-document	common	llm_caret_parity_matrix_target_paths_use_hyphens_2026-08-24	doc/08_tracking/bug/llm_caret_parity_matrix_target_paths_use_hyphens_2026-08-24.md	Status: OPEN; severity/priority: medium (gate reports work as unimplemented when it is implemented); matches:
exact-status-conflict	common	llvm_index_of_array_receiver_backend_divergence_2026-07-28	doc/08_tracking/bug/llvm_index_of_array_receiver_backend_divergence_2026-07-28.md	document=OPEN — CLOSED 2026-09-13 (see top section); DB=fixed; no status change authorized by this audit
exact-status-conflict	common	llvm_ir_builder_emit_module_header_ignores_constructor_triple_2026-08-09	doc/08_tracking/bug/llvm_ir_builder_emit_module_header_ignores_constructor_triple_2026-08-09.md	document=OPEN (P2); DB=fixed; no status change authorized by this audit
unregistered-document	common	llvm_runtime_decls_duplicate_rt_eprintln_2026-09-13	doc/08_tracking/bug/llvm_runtime_decls_duplicate_rt_eprintln_2026-09-13.md	Status: OPEN (2026-09-13); severity/priority: not explicit; matches:
unregistered-document	common	local_dict_list_push_silently_dropped_2026-08-31	doc/08_tracking/bug/local_dict_list_push_silently_dropped_2026-08-31.md	Status: OPEN — reproduced incidentally, needs a minimal reduction + spec; severity/priority: high — silent data loss, no error, no diagnostic; matches:
unregistered-document	common	local_named_vec_makes_index_assignment_a_vec_literal_lvalue_2026-09-05	doc/08_tracking/bug/local_named_vec_makes_index_assignment_a_vec_literal_lvalue_2026-09-05.md	Status: open; severity/priority: P2; matches:
unregistered-document	common	local_skip_on_interpreter_shadow_discards_block_false_green_2026-08-17	doc/08_tracking/bug/local_skip_on_interpreter_shadow_discards_block_false_green_2026-08-17.md	Status: OPEN — root-caused and measured, not fixed (fixing it turns the; severity/priority: High — silent false green. Every assertion inside the block is; matches:
exact-status-conflict	common	lsp_mcp_integer_position_args_corrupted_2026-06-14	doc/08_tracking/bug/lsp_mcp_integer_position_args_corrupted_2026-06-14.md	document=Open (re-triaged 2026-09-13 — see the note at the end of this file) — root cause is a native-build codegen/runtime bug, not a tools.spl logic bug; DB=closed; no status change authorized by this audit
unregistered-document	common	lsp_mcp_transport_mode_and_id_parser_2026-08-16	doc/08_tracking/bug/lsp_mcp_transport_mode_and_id_parser_2026-08-16.md	Status: blocked after final Rust-driver diagnostic cycle; severity/priority: not explicit; matches:
unregistered-document	common	lzma_full_range_model_deferred_2026-06-15	doc/08_tracking/bug/lzma_full_range_model_deferred_2026-06-15.md	Status: Deferred (not faked); severity/priority: not explicit; matches:
unregistered-document	other-platform	macos_native_lane_freetype_missing_rust_bootstrap_multiplatform_2026-09-01	doc/08_tracking/bug/macos_native_lane_freetype_missing_rust_bootstrap_multiplatform_2026-09-01.md	Status: OPEN — pre-existing on main, NOT caused by any open PR; severity/priority: blocks every macOS row of that workflow; every PR touching its trigger paths shows a red macOS check; matches:
unregistered-document	other-platform	macos_test_runner_blocked_inline_unsafe_and_wrong_deploy_slot_2026-08-31	doc/08_tracking/bug/macos_test_runner_blocked_inline_unsafe_and_wrong_deploy_slot_2026-08-31.md	Status: OPEN. Two independent defects, both blocking the documented test path.; severity/priority: not explicit; matches:
